,model,hyperparams,mse,train_mse,rmse,train_rmse,mae,train_mae,r2,train_r2
2927,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",18.469781538099074,0.9420718611418238,4.297648373017396,0.9706038641700453,2.9692350221102886,0.7603770591172465,-19.053939836415378,-0.029635790125636552
2946,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",18.404216234927027,0.9989124059477607,4.290013547172903,0.9994560550358182,3.0066898480788202,0.7006019276404618,-18.98275097895887,-0.09175956398668572
3105,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",16.50994401354788,7.343531680723861,4.063243041407674,2.7098951420163586,2.5757418110839643,1.3865941393501546,-16.92600650242187,-7.026100084584167
3107,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",15.973158068611708,4.547309971517521,3.9966433501892196,2.132442255142568,2.3992330947174048,1.1229347269943153,-16.343180277727317,-3.969974466485808
2225,GradientBoostingRegressor,"{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",15.966872663867985,0.8686911255280079,3.995856937362496,0.9320360108536622,1.2424152389499268,0.7036784657327498,-16.336355772070977,0.0505655563004801
2705,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",15.703075901527248,0.9833847565140724,3.962710675980174,0.9916575802735904,1.7674026449814233,0.7522466673364631,-16.049933088071718,-0.07478864674256847
2704,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",15.570113731147055,1.0068045117844473,3.945898342728441,1.0033964878274426,1.569783939100548,0.7630373296700256,-15.905566715365936,-0.10038522723392784
2947,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",15.47372808097972,0.7042203202718229,3.9336659849280187,0.8391783602261339,2.60509354431668,0.665346599011296,-15.800914041182306,0.23032363475247808
3084,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'quantile', 'n_estimators': 100, 'learning_rate': 2.0, 'min_impurity_decrease': 0}",15.32861123303787,1.6664301696517705,3.9151770372535992,1.290902850586275,1.703269262566631,0.7464708080793017,-15.643350480840617,-0.821321934336273
2226,GradientBoostingRegressor,"{'max_depth': 3, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",14.90239023460876,0.8686911255280079,3.8603614124339134,0.9320360108536622,1.2774038330683193,0.7036784657327498,-15.180572388859243,0.0505655563004801
2865,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'squared_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",14.332367852149769,0.8846433582447767,3.785811386235422,0.9405548140564571,1.6496343747918896,0.7055119677144115,-14.561659028153665,0.033130591500989515
2625,GradientBoostingRegressor,"{'max_depth': 5, 'loss': 'absolute_error', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.05}",14.121597506764573,0.5162610533094104,3.7578714063635243,0.7185130849952632,2.842835557596702,0.5581057577470551,-14.332810851636996,0.435753386274527
3026,GradientBoostingRegressor,"{'max_depth': 7, 'loss': 'huber', 'n_estimators': 200, 'learning_rate': 2.0, 'min_impurity_decrease': 0.1}",14.039416737892129,0.9549777072116041,3.746920967660264,0.9772296082352417,2.4962626220277464,0.8157191160634529,-14.243581415366794,-0.04374121197656855
1927,GradientBoostingRegressor,"{'max_depth': None, 'loss': 'absolute_error', 'n_estimators': 10, 'learning_rate': 2.0, 'min_impurity_decrease': 0.2}",13.862506793569096,0.9571155328514867,3.723238750546236,0.9783228162786998,2.8068065431368017,0.7913602300375275,-14.05149785592677,-0.046077744764208894
